date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:42:01	2315/2315	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:24%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.ajax%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed6f92	(from https://api.jquery.com/jQuery.ajax/)
23:42:01	12207/12207	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:24%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/336	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/336.json	(from https://api.jquery.com/jQuery.ajaxPrefilter/)
23:42:01	2203/2203	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:24%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.ajaxPrefilter%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed0ff1.json	(from https://api.jquery.com/jQuery.ajaxPrefilter/)
23:42:02	2360/2360	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:24%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.ajaxPrefilter%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed7c40	(from https://api.jquery.com/jQuery.ajaxPrefilter/)
23:42:02	8270/8270	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:25%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/338	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/338.json	(from https://api.jquery.com/jQuery.ajaxSetup/)
23:42:02	2183/2183	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:25%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.ajaxSetup%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed3f44.json	(from https://api.jquery.com/jQuery.ajaxSetup/)
23:42:02	2340/2340	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:25%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.ajaxSetup%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed115f	(from https://api.jquery.com/jQuery.ajaxSetup/)
23:42:03	22963/22963	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:25%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/340	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/340.json	(from https://api.jquery.com/jQuery.ajaxTransport/)
23:42:03	2203/2203	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:26%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.ajaxTransport%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedc34e.json	(from https://api.jquery.com/jQuery.ajaxTransport/)
23:42:03	2360/2360	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:26%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.ajaxTransport%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed9422	(from https://api.jquery.com/jQuery.ajaxTransport/)
23:42:04	1314/1314	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:27%20GMT	https://api.jquery.com/wp-json/wp/v2/categories/14	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/categories/14.json	(from https://api.jquery.com/category/deprecated/deprecated-1.3/)
23:42:04	3209/3209	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:27%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/342	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/342.json	(from https://api.jquery.com/jQuery.boxModel/)
23:42:04	2172/2172	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:27%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.boxModel%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed8e0a.json	(from https://api.jquery.com/jQuery.boxModel/)
23:42:04	2329/2329	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:27%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.boxModel%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedb577	(from https://api.jquery.com/jQuery.boxModel/)
23:42:05	945/945	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:28%20GMT	https://api.jquery.com/wp-json/wp/v2/categories/60	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/categories/60.json	(from https://api.jquery.com/category/properties/global-jquery-object-properties/)
23:42:05	11898/11898	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:28%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/344	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/344.json	(from https://api.jquery.com/jQuery.browser/)
23:42:05	2167/2167	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:29%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.browser%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed17fa.json	(from https://api.jquery.com/jQuery.browser/)
23:42:05	2324/2324	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:29%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.browser%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed57e1	(from https://api.jquery.com/jQuery.browser/)
23:42:06	47698/47698	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:29%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/346	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/346.json	(from https://api.jquery.com/jQuery.Callbacks/)
23:42:06	2183/2183	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:29%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.Callbacks%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embeda4eb.json	(from https://api.jquery.com/jQuery.Callbacks/)
23:42:06	2340/2340	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:30%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.Callbacks%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedcfc7	(from https://api.jquery.com/jQuery.Callbacks/)
23:42:06	5072/5072	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:30%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/348	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/348.json	(from https://api.jquery.com/jQuery.contains/)
23:42:07	2178/2178	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:30%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.contains%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed693d.json	(from https://api.jquery.com/jQuery.contains/)
23:42:07	2335/2335	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:31%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.contains%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed0ab7	(from https://api.jquery.com/jQuery.contains/)
23:42:07	34896/34896	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:31%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/350	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/350.json	(from https://api.jquery.com/jQuery.cssHooks/)
23:42:07	2172/2172	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:31%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.cssHooks%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed9857.json	(from https://api.jquery.com/jQuery.cssHooks/)
23:42:08	2329/2329	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:32%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.cssHooks%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedf257	(from https://api.jquery.com/jQuery.cssHooks/)
23:42:08	4691/4691	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:32%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/352	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/352.json	(from https://api.jquery.com/jQuery.cssNumber/)
23:42:08	2177/2177	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:32%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.cssNumber%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed6c01.json	(from https://api.jquery.com/jQuery.cssNumber/)
23:42:08	2334/2334	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:33%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.cssNumber%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed5439	(from https://api.jquery.com/jQuery.cssNumber/)
23:42:09	32415/32415	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:33%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/354	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/354.json	(from https://api.jquery.com/jQuery.data/)
23:42:09	2158/2158	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:33%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.data%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embeda2bc.json	(from https://api.jquery.com/jQuery.data/)
23:42:09	2315/2315	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:34%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.data%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed65da	(from https://api.jquery.com/jQuery.data/)
23:42:09	7784/7784	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:34%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/356	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/356.json	(from https://api.jquery.com/jQuery.Deferred/)
23:42:10	2178/2178	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:34%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.Deferred%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed1498.json	(from https://api.jquery.com/jQuery.Deferred/)
23:42:10	2335/2335	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:35%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.Deferred%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedf4b8	(from https://api.jquery.com/jQuery.Deferred/)
23:42:10	13700/13700	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:35%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/358	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/358.json	(from https://api.jquery.com/jQuery.dequeue/)
23:42:10	2173/2173	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:35%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.dequeue%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embede25a-2.json	(from https://api.jquery.com/jQuery.dequeue/)
23:42:11	2330/2330	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:35%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.dequeue%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed749b	(from https://api.jquery.com/jQuery.dequeue/)
23:42:11	21942/21942	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:36%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/360	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/360.json	(from https://api.jquery.com/jQuery.each/)
23:42:11	2158/2158	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:36%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.each%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedc731.json	(from https://api.jquery.com/jQuery.each/)
23:42:11	2315/2315	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:36%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.each%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed4d55	(from https://api.jquery.com/jQuery.each/)
23:42:12	4641/4641	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:37%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/362	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/362.json	(from https://api.jquery.com/jQuery.error/)
23:42:12	2163/2163	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:37%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.error%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedafb3.json	(from https://api.jquery.com/jQuery.error/)
23:42:12	2320/2320	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:37%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.error%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed641f	(from https://api.jquery.com/jQuery.error/)
23:42:12	4972/4972	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:38%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/364	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/364.json	(from https://api.jquery.com/jQuery.escapeSelector/)
23:42:13	2208/2208	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:38%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.escapeSelector%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed7380.json	(from https://api.jquery.com/jQuery.escapeSelector/)
23:42:13	2365/2365	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:38%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.escapeSelector%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed010b	(from https://api.jquery.com/jQuery.escapeSelector/)
23:42:13	30485/30485	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:39%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/366	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/366.json	(from https://api.jquery.com/jQuery.extend/)
23:42:13	2168/2168	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:39%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.extend%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedc7bd.json	(from https://api.jquery.com/jQuery.extend/)
23:42:14	2325/2325	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:39%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.extend%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedda90	(from https://api.jquery.com/jQuery.extend/)
23:42:14	12714/12714	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:40%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/368	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/368.json	(from https://api.jquery.com/jQuery.fn.extend/)
23:42:14	2183/2183	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:40%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.fn.extend%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embede987.json	(from https://api.jquery.com/jQuery.fn.extend/)
23:42:14	2340/2340	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:40%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.fn.extend%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed77b8	(from https://api.jquery.com/jQuery.fn.extend/)
23:42:14	10947/10947	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:41%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/370	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/370.json	(from https://api.jquery.com/jQuery.fx.interval/)
23:42:15	2187/2187	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:41%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.fx.interval%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed4225.json	(from https://api.jquery.com/jQuery.fx.interval/)
23:42:15	2344/2344	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:41%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.fx.interval%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed4b54	(from https://api.jquery.com/jQuery.fx.interval/)
23:42:15	11535/11535	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:41%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/372	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/372.json	(from https://api.jquery.com/jQuery.fx.off/)
23:42:15	2162/2162	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:42%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.fx.off%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed074e.json	(from https://api.jquery.com/jQuery.fx.off/)
23:42:16	2319/2319	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:42%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.fx.off%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embedbf58	(from https://api.jquery.com/jQuery.fx.off/)
23:42:16	896/896	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:42%20GMT	https://api.jquery.com/wp-json/wp/v2/categories/6	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/categories/6.json	(from https://api.jquery.com/category/ajax/shorthand-methods/)
23:42:16	24099/24099	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:43%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/374	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/374.json	(from https://api.jquery.com/jQuery.get/)
23:42:16	2153/2153	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:43%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.get%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed3df3.json	(from https://api.jquery.com/jQuery.get/)
23:42:17	2310/2310	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:43%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.get%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed3bc0	(from https://api.jquery.com/jQuery.get/)
23:42:17	30905/30905	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:44%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/376	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/376.json	(from https://api.jquery.com/jQuery.getJSON/)
23:42:17	2173/2173	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:44%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.getJSON%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed1639.json	(from https://api.jquery.com/jQuery.getJSON/)
23:42:17	2330/2330	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:44%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.getJSON%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed351a	(from https://api.jquery.com/jQuery.getJSON/)
23:42:17	25937/25937	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:45%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/378	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/378.json	(from https://api.jquery.com/jQuery.getScript/)
23:42:18	2183/2183	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:45%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.getScript%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embeddc7e.json	(from https://api.jquery.com/jQuery.getScript/)
23:42:18	2340/2340	---MCZ	200	added ('OK')	text/xml	date:Thu,%2030%20Jan%202025%2022:42:45%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.getScript%2F&format=xml	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed5473	(from https://api.jquery.com/jQuery.getScript/)
23:42:18	28544/28544	---MCZ	200	added ('OK')	text/html	date:Thu,%2030%20Jan%202025%2022:42:46%20GMT	https://api.jquery.com/jquery.ajaxsetup/	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/jquery.ajaxsetup/index-2.html	(from https://api.jquery.com/jQuery.getScript/)
23:42:18	8559/8559	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:46%20GMT	https://api.jquery.com/wp-json/wp/v2/posts/380	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/wp/v2/posts/380.json	(from https://api.jquery.com/jQuery.globalEval/)
23:42:18	2188/2188	---MCZ	200	added ('OK')	application/json	date:Thu,%2030%20Jan%202025%2022:42:46%20GMT	https://api.jquery.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapi.jquery.com%2FjQuery.globalEval%2F	C:/My%20Web%20Sites/JQuery%20Documentation/api.jquery.com/wp-json/oembed/1.0/embed9905.json	(from https://api.jquery.com/jQuery.globalEval/)
